time_1,time_2,time_3,time_4,temp_1,temp_2,temp_3,temp_4,dew_point_temp_gap,Cold Object
130,17,34,51,58.35,59.47,59.64,61,-46.287405,Medicine
2990,18,36,54,92.77,93.02,93.03,93.03,-73.086857,Aluminium
1700,15,30,45,29.32,29.475,29.515,29.945,-9.062915,ICECREAM
2060,20,40,60,45.76,45.97,46.18,46.38,-23.672886,CoolDrink
2400,8,16,24,37.37,37.46,37.64,37.64,-17.112915,ICECREAM
2860,7,14,21,73.1,72.8,72.8,73.3,-48.901331,Apple
30,6,12,18,52.82,52.96,52.96,53.19,-40.757405,Medicine
940,13,26,39,70.64,70.73,70.86,71.11,-50.956857,Copper
270,19,38,57,29.38,30.03,30.06,30.27,-4.61178,CoolDrink
1610,19,38,57,41.11,41.32,41.53,41.73,-19.022886,CoolDrink
1030,17,34,51,43.53,44.16,44.83,45.06,-18.76178,CoolDrink
140,18,36,54,42.27,42.61,42.71,42.78,-24.264768,Meat
530,7,14,21,62.92,62.96,62.96,62.98,-43.236857,Iron
610,9,18,27,63.55,63.56,63.71,63.81,-43.866857,Iron
900,11,22,33,66.69,66.88,66.92,67.05,-47.006857,Iron
1330,12,24,36,48.96,49.33,49.34,49.46,-24.19178,CoolDrink
390,17,34,51,28.51,28.71,28.82,29.02,-6.422886,CoolDrink
280,20,40,60,37.9,37.6,37.9,38.3,-20.10355,Water
1310,12,24,36,24.965,25.19,25.26,25.385,-4.707915,ICECREAM
4100,13,26,39,63.6,63.6,63.81,63.83,-40.122412,FruitJuice
1020,11,22,33,24.36,24.38,24.54,24.74,-0.882412,FruitJuice
1210,8,16,24,56.09,56.1,56.16,56.16,-38.084768,Meat
1670,11,22,33,80.36,80.41,80.53,80.58,-60.676857,Aluminium
400,11,22,33,31.27,31.27,31.8,32.1,-6.50178,CoolDrink
1170,8,16,24,36.57,36.67,36.77,36.77,-14.482886,CoolDrink
760,16,32,48,78.04,78.6,78.8,78.95,-65.977405,Medicine
870,17,34,51,47.6,48.1,48.2,48.2,-29.80355,Water
1320,12,24,36,35.07,35.12,35.55,36.14,-10.30178,FruitJuice
4330,14,28,42,65.86,65.98,66.19,66.28,-42.382412,FruitJuice
1610,18,36,54,53.49,53.84,54.19,54.52,-28.72178,CoolDrink
380,14,28,42,45.74,45.8,45.94,45.94,-27.734768,Meat
880,7,14,21,47.8,48.1,48.1,48.2,-30.00355,Water
3010,7,14,21,75.1,74.8,74.8,75.5,-50.901331,Apple
980,19,38,57,27.89,28.37,28.63,29.07,-3.12178,FruitJuice
3080,14,28,42,74.2,74.4,74.8,75.1,-56.40355,Water
320,18,36,54,65.41,65.67,65.83,65.83,-53.347405,Medicine
970,10,20,30,23.95,24.18,24.28,24.3,-0.472412,FruitJuice
180,5,10,15,36.2,36.2,36.5,36.2,-18.40355,Water
2960,17,34,51,48.5,48.7,49.05,49.1,-25.022412,FruitJuice
400,18,36,54,20.16,20.38,20.63,20.65,4.60822,FruitJuice
2950,14,28,42,92.59,92.69,92.76,92.77,-72.906857,Aluminium
4250,13,26,39,65.31,65.34,65.53,65.59,-41.832412,FruitJuice
180,20,40,60,61,61.9,62.58,63.22,-48.937405,Medicine
70,12,24,36,25.2,25.3,25.41,25.61,-3.112886,CoolDrink
950,9,18,27,44.3,42.8,42.3,43.5,-23.44855,Water
1010,13,26,39,48.8,48.8,49.2,49.4,-31.00355,Water
730,13,26,39,44.9,45,45.5,45.7,-27.10355,Water
2970,16,32,48,90.49,90.94,91.04,91.27,-70.806857,Copper
1020,12,24,36,28.63,29.04,29.07,29.18,-3.86178,FruitJuice
1040,18,36,54,42.28,42.79,42.97,43.76,-18.081331,Apple
1170,8,16,24,75.57,75.79,75.88,75.88,-55.886857,Aluminium
2230,12,24,36,48.4,48.7,48.6,48.6,-27.54855,Water
650,5,10,15,41.9,41.9,42.4,42.4,-21.04855,Water
340,14,28,42,30.39,30.51,30.89,31.14,-5.62178,CoolDrink
480,11,22,33,46.65,46.85,46.95,46.97,-28.644768,Meat
3480,12,24,36,60.44,60.54,60.64,60.85,-38.352886,CoolDrink
760,15,30,45,32.33,32.43,32.64,32.74,-10.242886,CoolDrink
2250,11,22,33,47.73,47.83,47.93,48.04,-25.642886,CoolDrink
160,6,12,18,23.16,23.68,23.68,24.18,-4.470857,ICECREAM
160,5,10,15,62.65,62.65,62.7,62.75,-42.966857,Copper
1870,13,26,39,43.8,43.9,44.11,44.21,-21.712886,CoolDrink
2050,15,30,45,67.4,67.72,67.74,67.82,-49.394768,Meat
880,5,10,15,20.945,20.945,21.085,21.085,-0.687915,ICECREAM
2340,20,40,60,87.38,87.74,87.78,88.25,-67.696857,Aluminium
640,17,34,51,43.8,44.2,44.3,44.3,-26.00355,Water
1750,12,24,36,81.12,81.37,81.39,81.42,-61.436857,Aluminium
1600,13,26,39,39.29,39.41,39.95,40.46,-14.52178,FruitJuice
400,17,34,51,45.83,45.94,45.98,46.36,-27.824768,Meat
2120,11,22,33,84.65,84.67,84.68,84.7,-64.966857,Aluminium
1860,15,30,45,59.8,60.4,60.8,61,-42.00355,Water
410,19,38,57,68.65,68.7,68.74,68.81,-48.966857,Aluminium
1440,17,34,51,49.95,50.66,51.01,51.45,-25.18178,CoolDrink
770,9,18,27,19.5,19.63,19.73,19.82,0.757085,ICECREAM
950,14,28,42,70.73,70.81,71.11,71.24,-51.046857,Copper
450,16,32,48,31.99,33.02,33.29,34.08,-13.300857,ICECREAM
3010,5,10,15,75.1,74.8,74.8,75.5,-57.30355,Water
150,15,30,45,59.47,59.64,61,61.11,-47.407405,Medicine
1620,11,22,33,39.9,39.95,40.46,40.52,-15.13178,FruitJuice
1970,17,34,51,61.5,61.9,61.8,61.8,-43.70355,Water
940,15,30,45,48.7,48.3,48.6,48.6,-30.90355,Water
860,15,30,45,81.12,81.51,81.53,83.33,-69.057405,Medicine
1450,14,28,42,29.76,29.79,29.86,29.87,-6.282412,FruitJuice
4040,11,22,33,62.51,62.51,62.83,62.97,-39.032412,FruitJuice
630,5,10,15,35.93,35.93,36.49,36.49,-11.16178,CoolDrink
220,13,26,39,28.85,28.85,29.25,29.29,-4.08178,CoolDrink
870,14,28,42,43.5,43.7,44.1,44.1,-22.64855,Water
470,18,36,54,20.81,21.02,21.17,21.22,3.95822,FruitJuice
400,6,12,18,16.32,17.14,17.14,17.15,7.878669,Apple
2000,17,34,51,77.84,78.02,78.46,78.58,-58.156857,Iron
630,16,32,48,18.27,18.46,18.545,18.67,1.987085,ICECREAM
670,14,28,42,20.42,20.5,20.71,20.82,3.057588,FruitJuice
1010,15,30,45,24.31,24.36,24.54,24.74,-0.832412,FruitJuice
2310,11,22,33,86.53,86.75,87.13,87.38,-66.846857,Aluminium
410,5,10,15,67.5,67.5,67.55,67.55,-55.437405,Medicine
1280,7,14,21,76.75,77.09,77.09,77.27,-57.066857,Aluminium
4250,18,36,54,65.31,65.45,65.59,65.65,-41.832412,FruitJuice
1990,16,32,48,32.39,32.705,32.795,33.03,-12.132915,ICECREAM
2880,15,30,45,65.9,66.3,66.6,67,-45.04855,Water
1890,16,32,48,60.8,61,60.9,61.3,-43.00355,Water
2130,5,10,15,63.2,63.4,63.4,63.4,-45.40355,Water
190,17,34,51,61.11,62.29,62.58,63.22,-49.047405,Medicine
930,7,14,21,46.8,47.15,47.15,47.79,-28.110857,ICECREAM
1640,5,10,15,80.23,80.26,80.26,80.34,-60.546857,Aluminium
2340,10,20,30,53.09,53.45,53.45,53.68,-28.32178,FruitJuice
940,9,18,27,47.15,47.79,48.24,48.43,-28.460857,ICECREAM
4780,18,36,54,70.38,70.41,70.48,70.48,-46.902412,FruitJuice
2570,10,20,30,89.66,89.69,89.84,89.92,-69.976857,Aluminium
110,11,22,33,65.83,65.84,66.04,66.05,-46.146857,Aluminium
550,14,28,42,33.93,34.18,35,35.08,-9.16178,CoolDrink
2240,14,28,42,35.31,35.38,35.695,35.745,-15.052915,ICECREAM
1420,11,22,33,75.53,75.53,75.68,75.68,-55.846857,Copper
2040,16,32,48,33.03,33.28,33.4,33.61,-12.772915,ICECREAM
1520,6,12,18,45.3,44.8,44.8,44.4,-24.44855,Water
850,10,20,30,80.98,81.12,81.15,81.51,-68.917405,Medicine
2760,15,30,45,44.43,44.58,45.26,45.44,-20.952412,FruitJuice
2260,14,28,42,81.33,81.45,81.86,82.06,-61.646857,Iron
380,13,26,39,66.97,67.08,67.5,67.55,-54.907405,Medicine
1070,16,32,48,29.3,29.45,29.64,29.82,-4.53178,FruitJuice
2420,11,22,33,66.6,66.7,66.9,67.1,-48.80355,Water
100,11,22,33,56.25,57.08,58.16,58.35,-44.187405,Medicine
600,8,16,24,63.54,63.55,63.56,63.56,-43.856857,Iron
330,10,20,30,68.06,68.08,68.12,68.18,-48.376857,Aluminium
1000,13,26,39,28.37,28.37,29.04,29.07,-3.60178,FruitJuice
990,12,24,36,43.8,43.5,43.6,44.2,-22.94855,Water
1780,12,24,36,58.7,58.7,58.5,59.2,-40.90355,Water
940,15,30,45,41.29,41.81,42.08,42.35,-16.52178,CoolDrink
450,16,32,48,40.5,40.6,40.7,41,-22.70355,Water
600,10,20,30,73.73,73.9,74.12,74.25,-61.667405,Medicine
1160,10,20,30,54.68,54.79,54.96,55.05,-35.990857,ICECREAM
210,16,32,48,25.86,26.27,26.65,27.32,-7.170857,ICECREAM
400,9,18,27,39.2,39.6,39.4,40.1,-21.40355,Water
2190,8,16,24,50.38,50.39,50.56,50.56,-25.61178,FruitJuice
1020,6,12,18,49.85,50.29,50.29,50.73,-31.160857,ICECREAM
90,20,40,60,23.4,25.4,27.2,30.6,-2.54855,Water
3960,20,40,60,61.47,61.53,61.8,62.13,-37.992412,FruitJuice
710,6,12,18,42.7,42.4,42.4,42.21,-21.84855,Water
1750,11,22,33,81.12,81.37,81.39,81.41,-61.436857,Aluminium
340,13,26,39,30.39,30.51,30.89,31.14,-5.62178,CoolDrink
2470,13,26,39,67.2,67.2,67.3,67.9,-43.001331,Apple
1360,13,26,39,60.53,60.84,62.14,62.66,-41.840857,ICECREAM
1310,13,26,39,77.3,77.73,77.77,77.8,-57.616857,Aluminium
1490,15,30,45,38.1,38.15,38.19,38.4,-13.33178,FruitJuice
810,8,16,24,51.28,51.44,51.51,51.51,-33.274768,Meat
580,6,12,18,35,35.08,35.08,35.28,-10.23178,CoolDrink
2360,14,28,42,66.1,66.4,66.3,66.3,-48.30355,Water
2580,17,34,51,59.3,59.7,59.9,60.4,-38.44855,Water
2720,8,16,24,86.8,86.8,86.9,86.9,-67.116857,Iron
640,19,38,57,74.36,75.49,75.75,76.09,-62.297405,Medicine
760,6,12,18,45.5,45.7,45.7,46.3,-27.70355,Water
1360,10,20,30,38.53,38.63,38.74,38.84,-16.442886,CoolDrink
2720,16,32,48,60.79,60.84,61.37,61.58,-36.02178,FruitJuice
340,20,40,60,45.37,45.5,45.74,45.83,-27.364768,Meat
1570,11,22,33,52.11,52.64,52.7,52.8,-27.34178,CoolDrink
2490,14,28,42,40.72,40.91,41.97,42.05,-17.242412,FruitJuice
2730,16,32,48,91.05,91.15,91.25,91.44,-71.366857,Aluminium
1630,19,38,57,77.1,77.3,77.5,77.75,-57.416857,Copper
3930,9,18,27,65.09,65.19,65.29,65.4,-43.002886,CoolDrink
1930,5,10,15,83.07,83.24,83.24,83.26,-63.386857,Aluminium
2510,14,28,42,50.41,50.52,50.72,50.83,-28.322886,CoolDrink
1380,10,20,30,58.71,58.78,59.04,59.04,-40.704768,Meat
360,19,38,57,38.4,38.6,38.4,38.9,-17.54855,Water
2790,17,34,51,71.8,72.2,71.8,72.4,-54.00355,Water
2750,15,30,45,71.1,71.6,71.5,72.1,-53.30355,Water
120,14,28,42,42.22,42.24,42.54,42.61,-24.214768,Meat
1230,11,22,33,24.32,24.47,24.51,24.535,-4.062915,ICECREAM
290,9,18,27,64.56,65.23,65.4,65.41,-52.497405,Medicine
1550,19,38,57,38.64,38.9,39.16,39.41,-13.87178,FruitJuice
1780,11,22,33,56.96,57.06,57.08,57.37,-32.19178,CoolDrink
940,11,22,33,23.6,23.65,23.7,23.95,-0.122412,FruitJuice
2960,9,18,27,78.5,78.52,78.55,78.74,-60.494768,Meat
4500,16,32,48,67.54,67.57,67.57,67.96,-44.062412,FruitJuice
2860,12,24,36,92.15,92.17,92.19,92.24,-72.466857,Aluminium
1120,12,24,36,53.21,53.95,54.16,54.68,-34.520857,ICECREAM
3010,7,14,21,75.1,74.8,74.8,75.5,-57.30355,Water
160,11,22,33,62.65,62.7,62.75,62.81,-42.966857,Copper
1800,13,26,39,30.59,30.615,30.855,31,-10.332915,ICECREAM
1330,19,38,57,38.22,38.43,38.63,38.84,-16.132886,CoolDrink
1290,13,26,39,77.09,77.27,77.73,77.73,-57.406857,Aluminium
3190,10,20,30,51.3,51.36,51.38,51.4,-27.822412,FruitJuice
1110,5,10,15,44.17,44.17,44.17,44.17,-19.971331,Apple
520,8,16,24,65.64,65.72,65.73,65.73,-45.956857,Copper
2070,19,38,57,62.5,62.7,62.6,63.2,-38.301331,Apple
750,9,18,27,38.59,39.02,39.08,39.17,-13.82178,CoolDrink
490,14,28,42,68.88,68.93,68.97,69.17,-49.196857,Aluminium
2100,14,28,42,84.46,84.5,84.67,84.68,-64.776857,Aluminium
1120,10,20,30,45.55,45.58,45.76,45.87,-20.78178,CoolDrink
1980,17,34,51,46.83,47.74,47.76,48.12,-22.06178,FruitJuice
2050,19,38,57,84.15,84.2,84.4,84.5,-64.466857,Aluminium
660,13,26,39,75.49,75.7,75.79,76.09,-63.427405,Medicine
500,16,32,48,34.08,34.76,34.93,35.14,-15.390857,ICECREAM
1270,14,28,42,52.4,52.4,52.7,52.6,-34.60355,Water
820,6,12,18,79.58,79.66,79.66,80.16,-67.517405,Medicine
560,10,20,30,41.6,40.5,41.6,41.3,-20.74855,Water
1800,6,12,18,43.02,43.06,43.06,43.3,-18.25178,FruitJuice
1200,5,10,15,76.11,76.11,76.27,76.27,-56.426857,Aluminium
2420,18,36,54,83.11,83.22,83.74,83.93,-63.426857,Iron
1250,6,12,18,27.56,27.63,27.63,27.81,-4.082412,FruitJuice
810,7,14,21,39.75,39.85,39.85,40.2,-14.98178,CoolDrink
1740,7,14,21,81.09,81.12,81.12,81.37,-61.406857,Aluminium
3910,14,28,42,60.94,61.08,61.17,61.33,-37.462412,FruitJuice
2080,14,28,42,45.97,46.07,46.28,46.38,-23.882886,CoolDrink
3120,14,28,42,71,71.2,71.7,72,-50.14855,Water
2730,16,32,48,71.4,71.1,71.5,71.5,-47.201331,Apple
870,9,18,27,47.6,47.8,48.1,48.2,-29.80355,Water
2120,5,10,15,33.995,34.11,34.11,34.14,-13.737915,ICECREAM
730,13,26,39,23.2,23.35,24.17,24.23,1.56822,FruitJuice
310,13,26,39,67.84,67.88,68.08,68.12,-48.156857,Aluminium
4130,20,40,60,67.15,67.36,67.57,67.77,-45.062886,CoolDrink
540,14,28,42,33.61,33.93,34.75,35,-8.84178,CoolDrink
1550,6,12,18,66.61,66.62,66.62,66.65,-47.920857,ICECREAM
1140,7,14,21,54.16,54.58,54.58,54.68,-35.470857,ICECREAM
1890,7,14,21,64.99,64.99,64.99,65.25,-46.984768,Meat
2120,14,28,42,63.1,63.2,63.4,63.2,-38.901331,Apple
90,8,16,24,42.12,42.18,42.18,42.18,-24.114768,Meat
4160,16,32,48,64.19,64.34,64.57,64.82,-40.712412,FruitJuice
1380,11,22,33,54,54.4,54.5,54.4,-29.801331,Apple
450,7,14,21,68.74,68.76,68.76,68.81,-49.056857,Aluminium
620,11,22,33,42,41.7,42.2,41.9,-21.14855,Water
380,7,14,21,19.94,20.14,20.14,20.16,4.82822,FruitJuice
470,10,20,30,18.48,18.71,20.01,20.6,5.718669,Apple
2960,19,38,57,55.06,55.27,55.48,55.68,-32.972886,CoolDrink
80,9,18,27,54.51,55.95,56.25,57.08,-42.447405,Medicine
2950,18,36,54,92.59,92.72,92.77,92.82,-72.906857,Aluminium
2940,16,32,48,64.31,64.75,64.76,65.01,-39.54178,FruitJuice
720,7,14,21,76.46,76.87,76.87,77.2,-64.397405,Medicine
2820,15,30,45,76.6,76.68,76.74,77.06,-58.594768,Meat
2890,12,24,36,88.58,88.66,88.66,88.99,-68.896857,Iron
2950,10,20,30,74,74.3,74.6,74.7,-49.801331,Apple
610,15,30,45,70.18,70.23,70.29,70.48,-50.496857,Aluminium
2440,19,38,57,37.87,37.965,37.965,37.965,-17.612915,ICECREAM
1290,7,14,21,70.82,70.89,70.89,70.99,-51.136857,Iron
1390,17,34,51,25.85,26.18,26.275,26.515,-5.592915,ICECREAM
80,14,28,42,25.3,25.41,25.61,25.72,-3.212886,CoolDrink
870,10,20,30,66.35,66.4,66.61,66.69,-46.666857,Iron
2610,8,16,24,58.88,58.94,59.01,59.01,-34.11178,FruitJuice
870,7,14,21,44.49,45.57,45.57,45.71,-25.800857,ICECREAM
2510,16,32,48,50.41,50.62,50.72,50.93,-28.322886,CoolDrink
1910,12,24,36,76.05,76.57,76.88,77.33,-57.360857,ICECREAM
2150,9,18,27,65.32,65.7,65.71,65.99,-40.55178,CoolDrink
3440,14,28,42,60.02,60.13,60.33,60.44,-37.932886,CoolDrink
580,13,26,39,17.745,17.83,18.05,18.17,2.512085,ICECREAM
1440,6,12,18,54.9,54.9,54.9,55.1,-37.10355,Water
2140,6,12,18,49.76,49.85,49.85,49.9,-24.99178,FruitJuice
3060,8,16,24,80.47,80.62,80.7,80.7,-62.464768,Meat
2700,8,16,24,60.14,60.59,60.79,60.79,-35.37178,FruitJuice
420,8,16,24,67.55,67.62,68.04,68.04,-55.487405,Medicine
3130,16,32,48,75.3,75.6,74.2,74.6,-51.101331,Apple
2360,8,16,24,48.86,48.97,49.07,49.07,-26.772886,CoolDrink
1780,13,26,39,58.7,58.7,58.7,59.2,-34.501331,Apple
530,18,36,54,62.92,62.98,63.43,63.46,-43.236857,Iron
2970,5,10,15,92.72,92.76,92.76,92.77,-73.036857,Aluminium
350,11,22,33,19.27,19.47,19.9,19.94,5.49822,FruitJuice
2710,7,14,21,43.73,44.02,44.02,44.29,-20.252412,FruitJuice
180,15,30,45,59.15,59.19,59.3,59.36,-39.466857,Iron
310,19,38,57,28.51,28.91,29.16,29.56,-9.820857,ICECREAM
70,12,24,36,41.8,42.08,42.12,42.18,-23.794768,Meat
340,17,34,51,27.99,28.2,28.3,28.51,-5.902886,CoolDrink
1770,13,26,39,72.64,72.9,73.3,73.81,-53.950857,ICECREAM
120,14,28,42,26.2,27.2,30.6,32.6,-5.34855,Water
2080,7,14,21,63.91,63.98,63.98,64.3,-39.14178,CoolDrink
240,6,12,18,26.65,27.09,27.09,27.32,-7.960857,ICECREAM
1520,20,40,60,66.02,66.55,66.62,66.97,-47.330857,ICECREAM
2860,19,38,57,73.1,73.3,73.6,73.9,-55.30355,Water
1540,12,24,36,51.75,51.94,52,52.64,-26.98178,CoolDrink
410,12,24,36,38.2,38.9,39.7,40.2,-17.34855,Water
4280,16,32,48,65.53,65.65,65.65,65.86,-42.052412,FruitJuice
910,9,18,27,41.05,41.15,41.23,41.29,-16.28178,CoolDrink
80,20,40,60,54.51,56.25,58.16,58.78,-42.447405,Medicine
870,12,24,36,43.5,43.7,44.2,44.1,-22.64855,Water
2450,6,12,18,54.96,55.63,55.63,56.52,-30.19178,FruitJuice
1730,11,22,33,75.89,75.9,76.02,76.03,-56.206857,Iron
3790,19,38,57,63.64,63.85,64.05,64.26,-41.552886,CoolDrink
970,11,22,33,42.08,42.35,42.41,42.51,-17.31178,CoolDrink
2240,6,12,18,66.99,66.99,66.99,66.99,-42.22178,CoolDrink
3190,17,34,51,57.44,57.65,57.75,57.96,-35.352886,CoolDrink
550,13,26,39,72.28,72.75,73.1,73.48,-60.217405,Medicine
20,6,12,18,24.73,24.75,24.75,24.85,0.03822,CoolDrink
1460,8,16,24,39.56,39.67,39.77,39.77,-17.472886,CoolDrink
620,17,34,51,70.23,70.29,70.48,70.56,-50.546857,Aluminium
50,8,16,24,12.805,12.885,12.98,12.98,7.452085,ICECREAM
2070,6,12,18,46.9,46.9,46.9,47.7,-26.04855,Water
1930,19,38,57,60.29,60.9,61.79,61.99,-35.52178,CoolDrink
1700,9,18,27,29.32,29.335,29.475,29.515,-9.062915,ICECREAM
3150,7,14,21,75.6,74.2,74.2,74.4,-51.401331,Apple
740,14,28,42,21.21,21.27,21.84,21.95,2.267588,FruitJuice
1820,10,20,30,59.2,59.2,59.3,59.5,-35.001331,Apple
40,16,32,48,24.89,25.1,25.2,25.41,-2.802886,CoolDrink
10,15,30,45,15.2,15.7,17.9,19.4,5.65145,Water
680,11,22,33,42.6,42.3,41.9,42.7,-21.74855,Water
330,11,22,33,27.89,27.99,28.09,28.2,-5.802886,CoolDrink
480,16,32,48,69.96,70.57,70.64,71.49,-57.897405,Medicine
280,16,32,48,15,15.53,15.54,15.85,8.477588,FruitJuice
2070,8,16,24,63.84,63.91,63.98,63.98,-39.07178,CoolDrink
2450,10,20,30,67.1,67.4,67.2,67.2,-49.30355,Water
260,19,38,57,67.07,67.65,67.8,67.88,-47.386857,Aluminium
560,13,26,39,42.2,42.3,43,42.8,-24.40355,Water
370,10,20,30,15.5,15.61,15.93,15.975,4.757085,ICECREAM
2460,13,26,39,40.55,40.7,40.72,40.91,-17.072412,FruitJuice
1730,20,40,60,78.09,78.57,78.91,79.19,-58.406857,Copper
580,17,34,51,73.1,73.73,73.9,74.25,-61.037405,Medicine
2010,11,22,33,35.58,35.72,35.96,36.03,-12.102412,FruitJuice
1560,19,38,57,52,52.64,52.8,53.7,-27.23178,CoolDrink
2420,11,22,33,54.22,54.41,54.69,54.96,-29.45178,FruitJuice
1760,11,22,33,42.34,42.79,42.82,42.92,-17.57178,FruitJuice
2580,14,28,42,68.8,69.1,68.6,69.6,-44.601331,Apple
1040,8,16,24,71.76,71.96,72,72,-52.076857,Copper
880,5,10,15,43.7,43.7,44.2,44.2,-22.84855,Water
430,5,10,15,16.38,16.38,16.535,16.535,3.877085,ICECREAM
70,17,34,51,54.31,55.95,56.25,58.16,-42.247405,Medicine
2470,6,12,18,50,50.1,50.1,50.21,-27.912886,CoolDrink
530,9,18,27,34.93,35,35.14,35.36,-16.240857,ICECREAM
2130,17,34,51,49.63,49.85,49.9,50.25,-24.86178,FruitJuice
210,6,12,18,36.8,36.9,36.9,36.7,-19.00355,Water
2670,7,14,21,90.8,90.8,90.8,90.97,-71.116857,Aluminium
1480,14,28,42,64.71,65.13,65.85,66.02,-46.020857,ICECREAM
1560,20,40,60,30.58,30.79,30.88,31.02,-7.102412,FruitJuice
1560,19,38,57,30.58,30.79,30.88,31.02,-7.102412,FruitJuice
2090,7,14,21,47.7,48,48,47.5,-26.84855,Water
730,7,14,21,38.36,38.45,38.45,38.59,-13.59178,CoolDrink
320,6,12,18,67.88,68.06,68.06,68.08,-48.196857,Aluminium
2230,6,12,18,48.4,48.7,48.7,48.6,-27.54855,Water
1080,13,26,39,23.035,23.185,23.295,23.34,-2.777915,ICECREAM
350,13,26,39,65.77,65.83,66.97,67.08,-53.707405,Medicine
910,9,18,27,46.07,46.57,46.8,47.15,-27.380857,ICECREAM
370,11,22,33,45.64,45.74,45.8,45.83,-27.634768,Meat
2270,6,12,18,47.93,48.04,48.04,48.14,-25.842886,CoolDrink
2270,18,36,54,35.695,36.085,36.34,36.385,-15.437915,ICECREAM
370,17,34,51,64.4,64.59,64.59,64.74,-44.716857,Copper
3320,20,40,60,75.5,76.8,76.8,76.8,-54.64855,Water
2420,5,10,15,66.6,66.7,66.7,66.9,-42.401331,Apple
120,18,36,54,25.72,25.92,26.13,26.23,-3.632886,CoolDrink
1070,18,36,54,43.2,44.2,43.4,43.7,-22.34855,Water
730,10,20,30,76.87,77.2,77.79,78.04,-64.807405,Medicine
740,13,26,39,23.35,23.89,24.23,24.4,1.41822,FruitJuice
2250,19,38,57,81.31,81.45,81.86,82.11,-61.626857,Iron
400,18,36,54,67.49,67.55,68.04,68.11,-55.427405,Medicine
3870,10,20,30,64.47,64.57,64.67,64.78,-42.382886,CoolDrink
1660,5,10,15,28.665,28.715,28.715,28.965,-8.407915,ICECREAM
1380,19,38,57,58.71,59.04,59.11,59.37,-40.704768,Meat
2970,13,26,39,89.27,89.31,89.82,90.09,-69.586857,Iron
1840,19,38,57,58.5,59.15,59.34,59.6,-33.73178,CoolDrink
2890,5,10,15,73.2,73.6,73.6,72.8,-55.40355,Water
2410,5,10,15,82.95,83.11,83.11,83.13,-63.266857,Iron
360,16,32,48,16.47,16.79,16.82,17,7.007588,FruitJuice
1860,20,40,60,59.8,60.4,60.2,60.9,-35.601331,Apple
610,5,10,15,73.9,74.12,74.12,74.25,-61.837405,Medicine
270,17,34,51,63.78,64.56,65.23,65.41,-51.717405,Medicine
310,17,34,51,65.4,65.46,65.67,65.83,-53.337405,Medicine
1490,8,16,24,29.87,29.92,29.96,29.96,-6.392412,FruitJuice
350,18,36,54,29.16,29.56,29.79,29.97,-10.470857,ICECREAM
860,18,36,54,43.6,43.7,44.1,44.1,-22.74855,Water
30,11,22,33,56.89,57.26,57.3,57.31,-37.206857,Iron
30,15,30,45,17.1,17.9,20.3,20.8,3.75145,Water
150,11,22,33,22.69,23.16,23.68,24.18,-4.000857,ICECREAM
2980,20,40,60,74.7,74.9,74.8,75.5,-56.90355,Water
1930,18,36,54,60.29,60.9,61.79,61.99,-35.52178,CoolDrink
520,8,16,24,41.7,42,41.7,41.7,-23.90355,Water
1100,12,24,36,25.79,26.01,26.04,26.31,-2.312412,FruitJuice
2720,11,22,33,91.04,91.05,91.12,91.15,-71.356857,Aluminium
1220,16,32,48,55.83,56.42,56.84,57.84,-37.140857,ICECREAM
1440,6,12,18,54.9,54.9,54.9,55.1,-30.701331,Apple
1170,11,22,33,23.815,23.93,23.95,24.165,-3.557915,ICECREAM
140,6,12,18,26.43,26.44,26.44,26.45,-1.66178,CoolDrink
990,18,36,54,43.8,43.6,44.2,43.5,-22.94855,Water
2400,16,32,48,53.91,54.22,54.41,54.96,-29.14178,FruitJuice
470,12,24,36,17.75,17.75,17.84,18.05,5.727588,FruitJuice
550,12,24,36,21.49,21.58,21.64,21.72,3.27822,FruitJuice
2670,12,24,36,52.07,52.17,52.27,52.48,-29.982886,CoolDrink
30,12,24,36,34.5,34.5,34.5,34.6,-16.70355,Water
1910,13,26,39,61,60.9,61.3,61.1,-43.20355,Water
2060,7,14,21,81.65,81.68,81.68,81.68,-61.966857,Copper
1090,11,22,33,52.55,52.7,53.03,53.21,-33.860857,ICECREAM
2370,16,32,48,82.77,82.82,82.9,83.11,-63.086857,Iron
2860,14,28,42,87.98,88.08,88.58,88.66,-68.296857,Iron
580,8,16,24,73.1,73.48,73.73,73.73,-61.037405,Medicine
920,5,10,15,35.72,35.72,35.77,35.77,-11.521331,Apple
1910,19,38,57,80.6,80.7,80.74,80.98,-60.916857,Copper
690,9,18,27,37.55,37.6,37.69,38.17,-12.78178,CoolDrink
2020,7,14,21,62.77,62.79,62.79,63.29,-38.00178,CoolDrink
40,7,14,21,52.96,53.19,53.19,53.63,-40.897405,Medicine
3250,9,18,27,69.72,69.73,70.1,70.29,-44.95178,FruitJuice
2380,8,16,24,37.275,37.335,37.37,37.37,-17.017915,ICECREAM
1420,16,32,48,78.09,78.53,78.66,78.76,-58.406857,Aluminium
670,13,26,39,42.3,42.6,41.9,42.7,-21.44855,Water
2760,8,16,24,63.3,63.7,63.9,63.9,-42.44855,Water
760,20,40,60,29.28,31.37,32.14,32.83,-5.081331,Apple
2520,7,14,21,67.5,67.8,67.8,68.3,-49.70355,Water
1790,7,14,21,57.06,57.08,57.08,57.37,-32.29178,CoolDrink
