time_1,time_2,time_3,time_4,temp_1,temp_2,temp_3,temp_4,Cold Object
170.0,10.0,20.0,30.0,60.6,61.0,61.11,61.9,Medicine
630.0,16.0,32.0,48.0,25.25,25.46,25.66,26.79,Apple
1690.0,10.0,20.0,30.0,31.8,32.04,32.1,32.49,FruitJuice
780.0,5.0,10.0,15.0,31.37,31.87,31.87,31.87,Apple
470.0,16.0,32.0,48.0,20.81,21.02,21.14,21.22,FruitJuice
120.0,12.0,24.0,36.0,13.32,13.41,13.435,13.66,ICECREAM
1080.0,19.0,38.0,57.0,52.3,52.7,53.21,54.16,ICECREAM
120.0,6.0,12.0,18.0,3.93,4.17,4.17,4.3,Apple
1670.0,14.0,28.0,42.0,54.68,54.78,55.35,55.65,CoolDrink
2410.0,13.0,26.0,39.0,71.36,71.55,71.82,71.98,Meat
1200.0,15.0,30.0,45.0,45.76,46.22,46.4,46.93,Apple
2380.0,15.0,30.0,45.0,85.51,85.68,85.76,85.92,Copper
1940.0,9.0,18.0,27.0,76.91,77.33,77.45,77.7,ICECREAM
3550.0,16.0,32.0,48.0,61.16,61.37,61.47,61.68,CoolDrink
550.0,10.0,20.0,30.0,33.93,34.18,34.75,35.0,CoolDrink
450.0,6.0,12.0,18.0,64.94,65.02,65.02,65.07,Copper
470.0,11.0,22.0,33.0,29.33,29.44,29.54,29.64,CoolDrink
1520.0,20.0,40.0,60.0,51.62,51.75,52.0,52.64,CoolDrink
2140.0,16.0,32.0,48.0,34.14,34.425,34.52,34.73,ICECREAM
220.0,12.0,24.0,36.0,7.04,7.22,7.55,8.64,Apple
700.0,17.0,34.0,51.0,37.6,38.17,38.36,38.59,CoolDrink
1830.0,11.0,22.0,33.0,43.61,43.63,43.74,44.08,FruitJuice
540.0,16.0,32.0,48.0,65.73,66.31,66.5,66.56,Copper
2950.0,5.0,10.0,15.0,48.47,48.47,48.5,48.5,FruitJuice
800.0,8.0,16.0,24.0,32.14,32.57,32.83,32.83,Apple
630.0,20.0,40.0,60.0,35.93,36.78,36.92,37.55,CoolDrink
2080.0,13.0,26.0,39.0,63.91,63.98,64.53,64.76,CoolDrink
870.0,7.0,14.0,21.0,44.49,45.57,45.57,45.71,ICECREAM
2440.0,15.0,30.0,45.0,53.6,56.2,56.7,56.7,Water
2260.0,8.0,16.0,24.0,64.5,64.5,64.9,64.9,Water
4010.0,16.0,32.0,48.0,65.91,66.12,66.22,66.43,CoolDrink
970.0,13.0,26.0,39.0,67.3,67.55,67.74,67.85,Iron
2140.0,6.0,12.0,18.0,68.2,68.26,68.26,68.33,Meat
540.0,5.0,10.0,15.0,35.0,35.0,35.14,35.14,ICECREAM
1630.0,11.0,22.0,33.0,53.84,53.84,54.19,54.52,CoolDrink
350.0,12.0,24.0,36.0,29.16,29.27,29.56,29.79,ICECREAM
1640.0,8.0,16.0,24.0,28.6,28.615,28.665,28.665,ICECREAM
130.0,10.0,20.0,30.0,13.42,13.5,13.62,13.74,FruitJuice
2290.0,5.0,10.0,15.0,48.14,48.24,48.24,48.35,CoolDrink
710.0,16.0,32.0,48.0,49.95,50.19,50.75,50.86,Meat
660.0,5.0,10.0,15.0,25.66,25.66,26.5,26.79,Apple
120.0,19.0,38.0,57.0,65.84,66.05,66.19,66.29,Aluminium
3110.0,5.0,10.0,15.0,50.2,50.46,50.46,50.5,FruitJuice
3030.0,16.0,32.0,48.0,75.5,75.7,75.8,74.2,Water
1750.0,16.0,32.0,48.0,76.02,76.05,76.2,76.38,Iron
2150.0,14.0,28.0,42.0,68.26,68.33,68.4,68.41,Meat
910.0,9.0,18.0,27.0,23.24,23.26,23.42,23.6,FruitJuice
1520.0,18.0,36.0,54.0,45.3,44.4,44.7,44.7,Water
430.0,12.0,24.0,36.0,17.87,18.1,18.4,18.48,Apple
120.0,17.0,34.0,51.0,65.84,66.05,66.15,66.23,Aluminium
2080.0,8.0,16.0,24.0,78.94,78.94,79.05,79.05,Iron
200.0,7.0,14.0,21.0,59.24,59.3,59.3,59.36,Iron
790.0,17.0,34.0,51.0,46.2,46.6,46.9,46.9,Water
380.0,9.0,18.0,27.0,29.76,29.79,29.97,30.06,ICECREAM
2200.0,5.0,10.0,15.0,80.31,80.38,80.38,80.68,Iron
2640.0,14.0,28.0,42.0,73.74,73.76,74.55,74.55,Meat
3460.0,10.0,20.0,30.0,60.23,60.33,60.44,60.54,CoolDrink
570.0,14.0,28.0,42.0,42.3,42.6,42.8,43.1,Water
870.0,13.0,26.0,39.0,34.6,35.05,35.26,35.56,Apple
660.0,6.0,12.0,18.0,44.2,44.3,44.3,44.5,Water
3600.0,5.0,10.0,15.0,55.9,56.07,56.07,56.07,FruitJuice
1780.0,15.0,30.0,45.0,76.2,76.38,76.39,76.49,Iron
2220.0,14.0,28.0,42.0,47.42,47.52,47.73,47.83,CoolDrink
920.0,9.0,18.0,27.0,41.15,41.23,41.29,41.81,CoolDrink
1280.0,8.0,16.0,24.0,48.96,49.03,49.69,49.69,Apple
2720.0,16.0,32.0,48.0,60.79,60.84,61.37,61.58,FruitJuice
780.0,5.0,10.0,15.0,31.37,31.87,31.87,31.87,Apple
2210.0,16.0,32.0,48.0,66.21,66.35,66.99,66.99,CoolDrink
790.0,6.0,12.0,18.0,19.73,19.82,19.82,20.165,ICECREAM
860.0,18.0,36.0,54.0,34.27,35.05,35.26,35.56,Apple
2100.0,13.0,26.0,39.0,64.3,64.53,64.78,65.05,CoolDrink
2420.0,5.0,10.0,15.0,54.22,54.41,54.41,54.69,FruitJuice
1360.0,8.0,16.0,24.0,36.14,36.4,36.65,36.65,FruitJuice
1020.0,13.0,26.0,39.0,41.21,41.76,42.6,42.79,Apple
1830.0,10.0,20.0,30.0,63.61,63.62,63.83,64.4,Meat
760.0,15.0,30.0,45.0,24.17,24.23,24.62,24.72,FruitJuice
3240.0,16.0,32.0,48.0,57.96,58.16,58.27,58.47,CoolDrink
1430.0,6.0,12.0,18.0,29.5,29.6,29.6,29.76,FruitJuice
650.0,18.0,36.0,54.0,25.46,26.5,27.13,27.43,Apple
730.0,16.0,32.0,48.0,71.37,71.74,71.76,71.98,Aluminium
770.0,14.0,28.0,42.0,24.23,24.4,24.72,25.21,FruitJuice
1490.0,13.0,26.0,39.0,65.13,65.34,66.02,66.33,ICECREAM
660.0,14.0,28.0,42.0,22.83,22.83,22.9,22.91,FruitJuice
920.0,9.0,18.0,27.0,41.15,41.23,41.29,41.81,CoolDrink
2190.0,17.0,34.0,51.0,48.1,47.2,47.7,48.7,Water
890.0,12.0,24.0,36.0,44.2,44.1,44.1,44.6,Water
560.0,19.0,38.0,57.0,22.46,22.96,23.73,25.24,Apple
1100.0,19.0,38.0,57.0,44.1,44.17,44.31,44.84,Apple
520.0,17.0,34.0,51.0,65.64,65.73,65.73,66.5,Copper
2070.0,15.0,30.0,45.0,81.68,81.76,82.21,82.62,Copper
80.0,5.0,10.0,15.0,11.43,11.43,11.6,12.22,FruitJuice
2480.0,10.0,20.0,30.0,72.37,72.88,72.93,72.98,Meat
2880.0,8.0,16.0,24.0,47.27,47.28,47.46,47.46,FruitJuice
1680.0,18.0,36.0,54.0,28.965,29.32,29.475,29.515,ICECREAM
2260.0,5.0,10.0,15.0,39.02,39.02,39.07,39.07,FruitJuice
290.0,12.0,24.0,36.0,17.17,17.57,17.72,17.87,FruitJuice
580.0,14.0,28.0,42.0,22.96,23.67,24.99,25.24,Apple
820.0,16.0,32.0,48.0,32.83,33.17,33.67,34.6,Apple
2690.0,8.0,16.0,24.0,59.9,60.14,60.59,60.59,FruitJuice
1790.0,11.0,22.0,33.0,30.46,30.59,30.615,30.765,ICECREAM
110.0,6.0,12.0,18.0,34.9,35.2,35.2,35.6,Water
1650.0,9.0,18.0,27.0,80.26,80.34,80.36,80.41,Aluminium
470.0,19.0,38.0,57.0,33.02,33.46,34.24,34.93,ICECREAM
